Date,Pond_ID,AMMONIA_mg_L,DO_mg_L,PH,TEMP_C
2020-06-14,Station_C,0.36,6.18,7.8,27.1
2020-06-15,Station_A,0.33,5.77,7.9,28.0
2020-06-15,Station_B,0.36,6.96,7.8,29.3
2020-06-15,Station_C,0.27,6.91,7.6,26.4
2020-06-16,Station_A,0.23,6.69,8.1,26.2
2020-06-16,Station_B,0.23,6.02,7.9,29.7
2020-06-16,Station_C,0.24,6.38,8.0,28.8
2020-06-17,Station_A,0.19,5.72,8.1,27.1
2020-06-17,Station_B,0.39,5.02,8.2,28.7
2020-06-17,Station_C,0.19,5.03,8.0,29.3
2020-06-18,Station_A,0.14,6.51,8.0,28.6
2020-06-18,Station_B,0.35,6.23,7.6,28.0
2020-06-18,Station_C,0.22,5.81,7.5,27.4
2020-06-19,Station_A,0.34,6.9,7.6,29.8
2020-06-19,Station_B,0.19,5.15,7.9,29.2
2020-06-19,Station_C,0.12,5.15,7.8,27.2
2020-06-20,Station_A,0.18,6.61,8.2,27.6
2020-06-20,Station_B,0.2,5.95,7.7,28.6
2020-06-20,Station_C,0.28,5.72,8.0,26.5
2020-06-21,Station_A,0.25,5.9,7.9,28.5
2020-06-21,Station_B,0.3,5.48,8.0,29.3
2020-06-21,Station_C,0.27,6.04,7.6,29.1
2020-06-22,Station_A,0.25,5.57,7.6,28.5
2020-06-22,Station_B,0.32,5.64,7.5,28.0
2020-06-22,Station_C,2.49,1.17,7.5,29.4
2020-06-23,Station_A,0.19,5.2,7.8,27.1
2020-06-23,Station_B,0.19,6.58,8.1,27.7
2020-06-23,Station_C,0.21,6.93,7.6,28.7
2020-06-24,Station_A,0.22,6.27,8.0,26.0
2020-06-24,Station_B,0.31,6.33,8.2,29.0
2020-06-24,Station_C,0.31,5.6,7.6,29.1
2020-06-25,Station_A,0.11,5.72,8.2,28.0
2020-06-25,Station_B,0.24,5.42,7.8,27.5
2020-06-25,Station_C,0.33,5.83,8.1,29.4
2020-06-26,Station_A,0.3,5.94,8.1,26.9
2020-06-26,Station_B,0.28,5.59,7.6,28.6
2020-06-26,Station_C,0.19,6.29,7.8,28.9
2020-06-27,Station_A,0.37,5.57,7.8,26.2
2020-06-27,Station_B,0.25,5.54,8.1,26.1
2020-06-27,Station_C,0.2,5.04,7.6,27.7
2020-06-28,Station_A,0.22,6.06,7.9,26.0
2020-06-28,Station_B,0.39,6.04,8.0,27.2
2020-06-28,Station_C,0.33,6.04,8.2,26.5
2020-06-29,Station_A,0.33,6.61,7.6,27.1
2020-06-29,Station_B,0.19,6.55,7.9,27.4
2020-06-29,Station_C,0.1,5.6,8.0,29.9
2020-06-30,Station_A,0.11,6.8,8.0,29.1
2020-06-30,Station_B,0.22,5.61,7.5,26.9
2020-06-30,Station_C,0.25,6.49,7.8,26.2
2020-07-01,Station_A,0.38,6.57,8.2,28.2
2020-07-01,Station_B,0.12,5.73,7.7,26.8
2020-07-01,Station_C,0.29,6.56,7.9,26.6
2020-07-02,Station_A,0.29,5.78,8.0,27.0
2020-07-02,Station_B,0.38,5.58,7.8,29.6
2020-07-02,Station_C,0.12,5.29,7.5,28.5
2020-07-03,Station_A,0.14,6.92,7.9,27.0
2020-07-03,Station_B,0.3,5.15,7.7,29.2
2020-07-03,Station_C,0.26,5.87,7.5,26.7
2020-07-04,Station_A,0.16,5.1,8.1,29.9
2020-07-04,Station_B,0.36,5.48,8.2,26.8
2020-07-04,Station_C,0.4,6.42,8.2,28.3
2020-07-05,Station_A,0.23,6.19,7.6,28.5
2020-07-05,Station_B,0.16,6.59,8.1,29.8
2020-07-05,Station_C,0.26,6.95,8.0,26.6
2020-07-06,Station_A,0.32,5.49,7.9,28.7
2020-07-06,Station_B,2.71,1.33,7.8,26.0
2020-07-06,Station_C,0.17,6.27,7.7,27.3
2020-07-07,Station_A,0.32,5.19,7.8,26.1
2020-07-07,Station_B,0.3,5.24,7.7,27.6
2020-07-07,Station_C,0.4,5.09,8.0,27.5
2020-07-08,Station_A,0.33,6.84,8.2,28.3
2020-07-08,Station_B,0.34,5.5,7.9,27.4
2020-07-08,Station_C,0.17,5.38,8.1,26.4
2020-07-09,Station_A,0.17,5.08,7.5,26.7
2020-07-09,Station_B,0.18,6.9,7.9,27.7
2020-07-09,Station_C,0.26,6.52,7.7,27.4
2020-07-10,Station_A,0.38,6.79,7.8,29.1
2020-07-10,Station_B,0.25,5.41,7.9,26.7
2020-07-10,Station_C,0.36,5.41,7.5,26.3
2020-07-11,Station_A,0.25,5.82,8.1,29.3
2020-07-11,Station_B,0.31,6.54,8.0,26.6
2020-07-11,Station_C,0.26,5.56,7.8,26.2
2020-07-12,Station_A,0.33,5.0,7.8,28.1
2020-07-12,Station_B,0.39,5.45,7.7,27.2
2020-07-12,Station_C,0.1,6.46,8.2,26.9
2020-07-13,Station_A,0.32,6.7,7.8,27.2
2020-07-13,Station_B,0.31,6.63,7.6,27.5
2020-07-13,Station_C,0.34,6.97,8.0,27.6
2020-07-14,Station_A,0.3,5.16,7.9,28.8
2020-07-14,Station_B,0.33,6.17,8.2,26.2
2020-07-14,Station_C,0.28,5.59,8.0,29.0
2020-07-15,Station_A,0.25,6.02,7.8,29.7
2020-07-15,Station_B,0.31,6.43,7.8,29.7
2020-07-15,Station_C,0.32,6.72,7.7,29.2
2020-07-16,Station_A,0.2,5.67,8.2,29.4
2020-07-16,Station_B,0.32,6.12,8.2,28.0
2020-07-16,Station_C,0.15,6.57,8.0,27.5
2020-07-17,Station_A,0.35,5.02,8.0,29.9
2020-07-17,Station_B,0.17,6.41,8.1,28.2
2020-07-17,Station_C,0.12,6.01,8.0,29.5
2020-07-18,Station_A,0.34,6.11,7.8,26.5
2020-07-18,Station_B,0.15,5.62,7.7,29.5
2020-07-18,Station_C,0.34,5.5,7.9,28.3
2020-07-19,Station_A,0.37,5.02,8.0,26.2
2020-07-19,Station_B,0.19,5.61,7.7,28.5
2020-07-19,Station_C,0.32,5.81,7.5,29.1
2020-07-20,Station_A,0.23,6.37,7.7,26.2
2020-07-20,Station_B,0.38,6.28,8.0,28.5
2020-07-20,Station_C,0.23,6.5,7.6,27.1
2020-07-21,Station_A,0.23,6.96,7.5,28.1
2020-07-21,Station_B,0.39,5.23,7.8,29.0
2020-07-21,Station_C,0.23,5.69,7.8,27.1
2020-07-22,Station_A,0.24,5.54,7.7,28.6
2020-07-22,Station_B,0.28,5.15,7.6,29.8
2020-07-22,Station_C,0.13,6.2,7.9,28.6
2020-07-23,Station_A,0.1,6.93,7.7,28.7
2020-07-23,Station_B,0.28,5.63,7.7,28.4
2020-07-23,Station_C,0.38,5.21,7.6,29.8
2020-07-24,Station_A,0.36,5.41,7.9,28.8
2020-07-24,Station_B,0.22,5.03,7.9,27.0
2020-07-24,Station_C,0.39,5.8,8.1,26.8
2020-07-25,Station_A,0.39,5.2,7.5,27.7
2020-07-25,Station_B,0.32,6.83,7.8,27.0
2020-07-25,Station_C,0.32,5.02,7.9,28.5
2020-07-26,Station_A,0.17,6.43,7.6,26.8
2020-07-26,Station_B,0.32,5.03,7.7,26.9
2020-07-26,Station_C,0.17,5.13,7.8,28.9
2020-07-27,Station_A,0.3,5.16,8.2,29.4
2020-07-27,Station_B,0.35,6.87,7.9,26.8
2020-07-27,Station_C,0.32,6.48,7.9,26.3
2020-07-28,Station_A,0.38,6.17,7.9,27.1
2020-07-28,Station_B,0.37,6.33,8.1,27.8
2020-07-28,Station_C,0.17,6.41,7.8,27.8
2020-07-29,Station_A,0.38,5.13,8.1,27.2
2020-07-29,Station_B,0.11,5.6,7.9,26.2
2020-07-29,Station_C,0.38,5.21,8.0,27.6
2020-07-30,Station_A,0.18,5.32,7.6,26.3
2020-07-30,Station_B,0.3,6.76,8.1,28.7
2020-07-30,Station_C,0.19,5.62,7.7,28.1
2020-07-31,Station_A,0.21,5.71,8.1,29.2
2020-07-31,Station_B,0.37,6.91,7.7,27.4
2020-07-31,Station_C,0.38,6.75,7.6,27.6
2020-08-01,Station_A,0.25,5.39,8.1,28.7
2020-08-01,Station_B,0.36,6.5,7.8,28.4
2020-08-01,Station_C,0.3,5.36,8.0,26.9
2020-08-02,Station_A,0.15,5.0,8.0,28.9
2020-08-02,Station_B,0.15,5.17,7.5,26.7
2020-08-02,Station_C,0.17,5.71,7.6,26.9
2020-08-03,Station_A,0.28,5.49,7.5,27.6
2020-08-03,Station_B,0.17,6.92,7.9,28.2
2020-08-03,Station_C,0.23,6.08,8.0,28.8
2020-08-04,Station_A,0.25,5.82,8.1,28.5
2020-08-04,Station_B,0.13,6.21,7.6,27.3
2020-08-04,Station_C,0.31,5.41,7.8,29.6
2020-08-05,Station_A,0.25,5.84,7.5,29.2
2020-08-05,Station_B,0.24,6.12,7.9,28.8
2020-08-05,Station_C,0.1,6.45,7.9,29.3
2020-08-06,Station_A,0.35,5.97,7.7,29.2
2020-08-06,Station_B,0.16,6.71,8.1,27.9
2020-08-06,Station_C,0.22,6.61,8.1,26.8
2020-08-07,Station_A,0.36,5.78,7.9,29.9
2020-08-07,Station_B,0.29,5.15,7.8,29.2
2020-08-07,Station_C,0.4,6.12,7.7,26.9
2020-08-08,Station_A,0.21,5.14,7.8,27.9
2020-08-08,Station_B,0.3,6.42,7.5,26.9
2020-08-08,Station_C,0.25,5.01,8.1,29.1
2020-08-09,Station_A,0.12,6.53,7.9,29.1
2020-08-09,Station_B,0.34,6.04,7.6,28.7
2020-08-09,Station_C,0.32,5.34,7.6,29.6
2020-08-10,Station_A,0.37,6.52,7.9,28.6
2020-08-10,Station_B,0.27,6.26,7.6,27.9
2020-08-10,Station_C,0.18,5.4,7.7,27.0
2020-08-11,Station_A,0.23,6.82,7.9,26.8
2020-08-11,Station_B,0.31,5.77,8.1,28.6
2020-08-11,Station_C,0.18,6.38,7.7,29.8
2020-08-12,Station_A,0.2,5.54,7.6,28.8
2020-08-12,Station_B,0.28,5.53,8.0,29.3
2020-08-12,Station_C,0.33,5.38,7.6,28.8
2020-08-13,Station_A,0.23,5.06,7.7,26.1
2020-08-13,Station_B,0.17,6.11,7.5,28.7
2020-08-13,Station_C,0.37,6.78,7.7,29.6
2020-08-14,Station_A,0.35,6.69,7.7,28.3
2020-08-14,Station_B,0.13,7.0,7.7,29.0
2020-08-14,Station_C,0.36,7.0,7.7,26.2
2020-08-15,Station_A,0.14,5.04,7.8,29.1
2020-08-15,Station_B,0.19,6.31,7.7,26.1
2020-08-15,Station_C,0.29,6.52,7.5,29.3
2020-08-16,Station_A,0.27,6.25,8.1,28.3
2020-08-16,Station_B,0.4,6.51,7.8,28.8
2020-08-16,Station_C,0.17,6.19,8.1,29.7
2020-08-17,Station_A,0.26,5.42,8.2,29.9
2020-08-17,Station_B,0.34,6.43,7.9,26.2
2020-08-17,Station_C,0.3,6.36,7.8,29.8
2020-08-18,Station_A,0.25,6.38,8.0,28.6
2020-08-18,Station_B,0.15,6.27,7.9,26.7
2020-08-18,Station_C,0.24,6.34,8.1,26.7
2020-08-19,Station_A,0.33,6.22,8.0,29.4
2020-08-19,Station_B,0.39,6.07,7.8,27.6
2020-08-19,Station_C,0.27,5.55,8.1,28.3
2020-08-20,Station_A,0.21,5.1,7.5,27.7
2020-08-20,Station_B,0.28,6.76,8.1,28.6
2020-08-20,Station_C,0.36,6.77,7.6,28.9
2020-08-21,Station_A,0.34,6.99,7.5,29.6
2020-08-21,Station_B,0.39,5.93,8.1,26.2
2020-08-21,Station_C,0.12,6.95,8.1,29.4
2020-08-22,Station_A,0.13,5.77,7.5,26.8
2020-08-22,Station_B,0.24,5.54,7.6,26.7
2020-08-22,Station_C,0.39,6.52,8.2,27.8
2020-08-23,Station_A,0.34,5.65,7.7,26.9
2020-08-23,Station_B,0.18,5.71,8.0,26.3
2020-08-23,Station_C,0.34,5.29,7.7,29.5
2020-08-24,Station_A,0.12,5.97,7.7,28.3
2020-08-24,Station_B,0.14,6.16,7.9,26.6
2020-08-24,Station_C,0.18,5.98,7.6,27.8
2020-08-25,Station_A,0.35,5.11,7.8,27.8
2020-08-25,Station_B,0.27,6.33,8.0,29.4
2020-08-25,Station_C,0.26,6.68,8.2,29.6
2020-08-26,Station_A,0.16,5.98,8.0,28.0
2020-08-26,Station_B,0.35,5.72,8.1,27.6
2020-08-26,Station_C,0.24,6.52,7.6,26.8
2020-08-27,Station_A,0.15,6.14,7.9,28.0
2020-08-27,Station_B,0.17,6.11,7.8,28.6
2020-08-27,Station_C,0.27,5.37,7.7,26.9
2020-08-28,Station_A,0.35,5.57,8.1,29.9
2020-08-28,Station_B,0.14,5.75,8.1,27.5
2020-08-28,Station_C,0.27,6.69,8.1,26.7
2020-08-29,Station_A,0.17,5.44,8.1,27.0
2020-08-29,Station_B,0.1,6.74,8.1,28.5
2020-08-29,Station_C,0.15,5.92,7.7,26.4
2020-08-30,Station_A,0.38,5.08,7.7,26.8
2020-08-30,Station_B,0.37,5.94,7.8,29.0
2020-08-30,Station_C,0.25,5.86,7.9,30.0
2020-08-31,Station_A,0.22,6.66,7.6,26.1
2020-08-31,Station_B,0.2,6.02,7.9,29.6
2020-08-31,Station_C,0.25,5.1,7.5,28.2
2020-09-01,Station_A,0.35,5.32,7.5,27.8
2020-09-01,Station_B,0.11,6.45,7.6,28.4
2020-09-01,Station_C,0.15,5.76,8.1,27.6
2020-09-02,Station_A,0.14,6.55,7.7,28.7
2020-09-02,Station_B,0.38,5.77,7.5,26.1
2020-09-02,Station_C,0.26,6.55,7.7,27.4
2020-09-03,Station_A,0.39,6.34,8.2,27.1
2020-09-03,Station_B,0.3,5.64,8.1,29.8
2020-09-03,Station_C,0.32,5.55,7.7,29.9
2020-09-04,Station_A,0.31,6.41,7.9,30.0
2020-09-04,Station_B,0.2,5.16,7.8,27.0
2020-09-04,Station_C,0.35,6.87,7.6,27.5
2020-09-05,Station_A,0.12,5.18,7.6,28.4
2020-09-05,Station_B,0.39,5.89,7.9,27.0
2020-09-05,Station_C,0.3,6.5,8.0,28.3
2020-09-06,Station_A,0.35,6.51,7.5,26.0
2020-09-06,Station_B,0.3,5.82,7.8,29.5
2020-09-06,Station_C,0.37,5.63,8.0,27.1
2020-09-07,Station_A,0.16,5.68,7.8,29.3
2020-09-07,Station_B,0.32,6.06,7.7,28.0
2020-09-07,Station_C,0.28,5.87,7.6,26.5
2020-09-08,Station_A,0.37,5.69,8.0,28.6
2020-09-08,Station_B,0.35,6.13,8.0,29.6
2020-09-08,Station_C,0.2,5.02,8.1,29.2
2020-09-09,Station_A,0.27,5.93,7.6,29.9
2020-09-09,Station_B,0.12,6.19,8.0,26.1
2020-09-09,Station_C,0.26,5.21,7.6,28.3
2020-09-10,Station_A,0.38,6.64,8.2,27.0
2020-09-10,Station_B,0.23,5.7,7.5,26.2
2020-09-10,Station_C,0.24,5.45,7.9,27.0
2020-09-11,Station_A,0.21,6.65,8.1,27.9
2020-09-11,Station_B,0.21,6.61,7.7,26.8
2020-09-11,Station_C,0.24,5.96,8.1,26.9
2020-09-12,Station_A,0.34,6.65,7.8,27.8
2020-09-12,Station_B,0.38,5.24,8.2,28.7
2020-09-12,Station_C,0.11,5.95,7.8,26.6
2020-09-13,Station_A,0.39,6.12,8.0,26.3
2020-09-13,Station_B,0.13,6.23,8.2,28.6
2020-09-13,Station_C,0.21,6.1,7.8,29.3
2020-09-14,Station_A,0.28,5.75,7.7,26.4
2020-09-14,Station_B,0.22,6.35,8.0,26.3
2020-09-14,Station_C,0.15,5.31,8.1,26.2
2020-09-15,Station_A,0.15,6.76,7.9,26.9
2020-09-15,Station_B,0.32,6.92,7.7,29.5
2020-09-15,Station_C,0.37,6.27,7.9,27.6
2020-09-16,Station_A,0.26,6.35,7.8,28.9
2020-09-16,Station_B,0.14,6.67,7.9,29.4
2020-09-16,Station_C,0.21,6.83,7.7,29.4
2020-09-17,Station_A,0.25,5.62,7.9,27.3
2020-09-17,Station_B,0.18,5.01,8.2,29.9
2020-09-17,Station_C,0.32,5.69,8.0,29.2
2020-09-18,Station_A,0.22,6.57,7.7,30.0
2020-09-18,Station_B,0.28,6.32,8.0,26.5
2020-09-18,Station_C,0.15,6.25,7.7,27.2
2020-09-19,Station_A,0.23,5.32,7.6,27.7
2020-09-19,Station_B,0.37,5.17,7.8,26.4
2020-09-19,Station_C,0.3,6.2,7.6,26.9
2020-09-20,Station_A,0.35,6.95,7.6,26.9
2020-09-20,Station_B,0.38,5.84,7.5,26.2
2020-09-20,Station_C,0.22,5.06,7.9,26.0
2020-09-21,Station_A,0.19,5.08,7.9,27.6
2020-09-21,Station_B,0.26,5.55,8.0,27.1
2020-09-21,Station_C,0.21,6.1,7.5,27.7
2020-09-22,Station_A,0.34,5.45,7.7,29.3
2020-09-22,Station_B,0.13,5.9,7.7,29.5
2020-09-22,Station_C,0.16,6.5,7.5,28.0
2020-09-23,Station_A,0.2,5.79,7.9,26.6
2020-09-23,Station_B,0.34,6.52,7.6,26.6
2020-09-23,Station_C,0.21,5.82,8.0,26.2
2020-09-24,Station_A,0.22,6.39,7.6,28.6
2020-09-24,Station_B,0.37,6.79,7.7,26.9
2020-09-24,Station_C,0.17,6.34,8.1,28.7
2020-09-25,Station_A,0.22,5.31,8.0,27.4
2020-09-25,Station_B,0.18,5.16,8.2,26.6
2020-09-25,Station_C,0.39,6.59,8.0,28.3
2020-09-26,Station_A,0.19,5.94,7.9,27.6
2020-09-26,Station_B,0.2,6.13,8.1,26.8
2020-09-26,Station_C,0.31,6.65,7.9,29.1
2020-09-27,Station_A,0.35,5.08,8.1,30.0
2020-09-27,Station_B,0.16,6.53,7.7,29.5
2020-09-27,Station_C,0.14,6.96,8.0,29.4
2020-09-28,Station_A,0.3,6.19,7.9,28.7
2020-09-28,Station_B,0.23,5.55,8.0,26.9
2020-09-28,Station_C,0.17,6.25,8.0,26.9
2020-09-29,Station_A,0.14,6.21,8.1,26.2
2020-09-29,Station_B,0.2,5.96,8.2,27.3
2020-09-29,Station_C,0.1,5.16,7.7,26.1
2020-09-30,Station_A,0.23,6.1,7.6,27.2
2020-09-30,Station_B,0.39,5.1,8.1,28.3
2020-09-30,Station_C,0.25,5.14,7.6,28.4
2020-10-01,Station_A,0.38,5.81,7.6,28.9
2020-10-01,Station_B,0.26,6.4,8.1,29.2
2020-10-01,Station_C,0.3,6.89,7.7,26.0
2020-10-02,Station_A,0.17,6.32,7.9,28.4
2020-10-02,Station_B,0.32,5.65,8.0,28.2
2020-10-02,Station_C,0.14,5.19,8.1,29.7
2020-10-03,Station_A,0.13,5.8,8.0,29.1
2020-10-03,Station_B,0.1,6.42,7.7,27.0
2020-10-03,Station_C,0.26,6.7,8.2,28.3
2020-10-04,Station_A,0.13,6.1,7.8,28.4
2020-10-04,Station_B,0.17,5.19,7.7,26.4
2020-10-04,Station_C,0.4,5.89,7.9,29.5
2020-10-05,Station_A,0.27,6.62,7.7,27.2
2020-10-05,Station_B,0.3,6.36,7.7,26.5
2020-10-05,Station_C,0.14,6.16,8.0,28.8
2020-10-06,Station_A,0.36,6.0,8.0,28.5
2020-10-06,Station_B,0.11,5.57,7.8,28.5
2020-10-06,Station_C,0.16,5.25,8.2,26.4
2020-10-07,Station_A,0.28,6.08,7.6,26.2
2020-10-07,Station_B,0.28,6.09,7.7,28.6
2020-10-07,Station_C,0.11,6.0,8.0,27.0
2020-10-08,Station_A,0.28,6.8,8.1,28.3
2020-10-08,Station_B,0.21,6.28,7.8,26.8
2020-10-08,Station_C,0.27,5.72,8.1,26.1
2020-10-09,Station_A,0.12,6.53,8.0,27.3
2020-10-09,Station_B,0.22,6.51,7.8,27.6
2020-10-09,Station_C,0.18,5.24,7.9,29.9
2020-10-10,Station_A,0.12,5.68,7.9,26.6
2020-10-10,Station_B,0.4,5.9,7.7,27.6
2020-10-10,Station_C,0.36,5.83,7.8,28.6
2020-10-11,Station_A,0.29,5.12,8.1,29.8
2020-10-11,Station_B,0.39,5.3,7.8,28.4
2020-10-11,Station_C,0.22,5.68,7.6,27.6
2020-10-12,Station_A,0.32,5.42,7.5,28.2
2020-10-12,Station_B,0.36,6.15,7.7,29.2
2020-10-12,Station_C,0.12,6.13,8.1,27.6
2020-10-13,Station_A,0.14,5.3,7.8,28.4
2020-10-13,Station_B,0.38,6.51,7.9,29.3
2020-10-13,Station_C,0.24,6.26,8.1,29.1
2020-10-14,Station_A,0.38,5.25,8.1,29.9
2020-10-14,Station_B,0.32,5.08,7.8,28.1
2020-10-14,Station_C,0.38,6.34,7.8,29.2
2020-10-15,Station_A,0.11,6.97,7.6,29.3
2020-10-15,Station_B,0.14,5.88,8.0,27.5
2020-10-15,Station_C,0.28,6.8,7.8,26.9
2020-10-16,Station_A,0.11,6.64,8.1,28.4
2020-10-16,Station_B,0.34,6.11,8.1,28.5
2020-10-16,Station_C,0.28,5.83,8.2,28.2
2020-10-17,Station_A,0.17,6.25,7.9,26.7
2020-10-17,Station_B,0.28,6.53,7.9,26.9
2020-10-17,Station_C,0.12,5.88,7.6,26.7
2020-10-18,Station_A,0.22,5.1,7.8,28.0
2020-10-18,Station_B,0.21,6.68,7.6,28.0
2020-10-18,Station_C,0.12,6.15,7.9,29.5
2020-10-19,Station_A,0.39,5.1,7.6,26.2
2020-10-19,Station_B,0.26,6.29,7.5,29.8
2020-10-19,Station_C,0.19,5.15,7.6,26.5
2020-10-20,Station_A,0.26,5.49,7.8,30.0
2020-10-20,Station_B,0.38,5.29,7.8,28.2
2020-10-20,Station_C,0.1,6.34,7.9,27.6
2020-10-21,Station_A,0.22,5.05,7.7,26.7
2020-10-21,Station_B,0.39,6.2,8.0,27.3
2020-10-21,Station_C,0.17,5.19,7.6,29.2
2020-10-22,Station_A,0.26,5.95,8.1,26.3
2020-10-22,Station_B,0.2,6.56,8.2,27.0
2020-10-22,Station_C,0.35,5.45,7.8,27.6
2020-10-23,Station_A,0.15,6.6,7.7,28.9
2020-10-23,Station_B,0.27,6.67,8.1,29.5
2020-10-23,Station_C,0.31,5.28,7.8,28.2
2020-10-24,Station_A,0.26,6.99,7.6,28.7
2020-10-24,Station_B,0.14,5.32,8.2,29.5
2020-10-24,Station_C,0.4,5.42,7.7,28.7
2020-10-25,Station_A,0.23,5.72,7.9,28.3
2020-10-25,Station_B,0.24,6.11,7.9,26.8
2020-10-25,Station_C,0.11,5.71,8.0,28.3
2020-10-26,Station_A,0.31,6.13,8.1,28.9
2020-10-26,Station_B,0.25,5.27,7.7,27.7
2020-10-26,Station_C,0.25,5.58,7.5,28.0
2020-10-27,Station_A,0.32,5.05,7.9,29.8
2020-10-27,Station_B,0.24,5.18,7.9,28.2
2020-10-27,Station_C,0.26,6.79,7.6,26.1
2020-10-28,Station_A,0.27,6.78,7.9,29.2
2020-10-28,Station_B,0.32,6.83,7.9,26.7
2020-10-28,Station_C,0.16,5.49,7.7,28.2
2020-10-29,Station_A,0.23,6.23,7.6,26.4
2020-10-29,Station_B,0.26,5.43,7.7,27.6
2020-10-29,Station_C,0.1,6.3,8.0,29.2
2020-10-30,Station_A,0.11,5.31,8.1,27.8
2020-10-30,Station_B,0.3,6.36,8.2,30.0
2020-10-30,Station_C,0.19,6.76,7.5,26.9
2020-10-31,Station_A,0.18,5.44,7.6,29.4
2020-10-31,Station_B,0.3,5.48,8.0,29.0
2020-10-31,Station_C,0.22,5.42,8.2,28.6
2020-11-01,Station_A,0.19,6.56,8.0,28.8
2020-11-01,Station_B,0.22,5.26,8.0,28.9
2020-11-01,Station_C,0.16,6.01,7.7,27.7
2020-11-02,Station_A,0.32,5.46,7.8,27.1
2020-11-02,Station_B,0.34,6.82,7.8,29.0
2020-11-02,Station_C,0.35,5.37,8.2,27.5
2020-11-03,Station_A,0.12,5.97,7.6,27.0
2020-11-03,Station_B,0.34,6.75,7.7,29.4
2020-11-03,Station_C,0.33,5.29,8.0,29.8
2020-11-04,Station_A,0.2,6.0,8.0,28.0
2020-11-04,Station_B,0.19,6.6,8.1,26.5
2020-11-04,Station_C,0.2,6.32,8.0,29.2
2020-11-05,Station_A,0.19,6.72,7.6,28.8
2020-11-05,Station_B,0.3,5.5,8.1,26.7
2020-11-05,Station_C,0.32,5.95,8.1,27.5
2020-11-06,Station_A,0.35,6.1,7.6,28.9
2020-11-06,Station_B,0.28,5.92,8.1,29.3
2020-11-06,Station_C,0.13,6.68,8.0,28.8
2020-11-07,Station_A,0.36,6.45,7.6,27.6
2020-11-07,Station_B,0.11,6.92,8.0,28.5
2020-11-07,Station_C,0.17,6.88,7.7,29.1
2020-11-08,Station_A,0.14,5.02,7.9,29.9
2020-11-08,Station_B,0.21,5.69,7.9,27.8
2020-11-08,Station_C,0.25,6.02,7.6,29.9
2020-11-09,Station_A,0.12,6.33,7.9,27.7
2020-11-09,Station_B,0.34,5.39,8.1,28.6
2020-11-09,Station_C,0.24,5.51,8.0,28.1
2020-11-10,Station_A,0.28,6.99,7.8,29.7
2020-11-10,Station_B,3.83,1.26,7.8,26.9
2020-11-10,Station_C,0.32,5.34,7.6,26.3
2020-11-11,Station_A,0.38,5.86,7.6,28.0
2020-11-11,Station_B,0.21,6.24,8.0,26.4
2020-11-11,Station_C,0.4,5.47,7.5,26.8
2020-11-12,Station_A,0.22,6.6,7.7,27.8
2020-11-12,Station_B,0.25,6.72,8.1,26.0
2020-11-12,Station_C,0.24,6.98,7.8,29.9
2020-11-13,Station_A,0.17,6.08,8.2,29.4
2020-11-13,Station_B,0.31,5.69,7.5,27.6
2020-11-13,Station_C,0.35,5.67,8.1,26.0
2020-11-14,Station_A,0.17,5.47,7.5,26.7
2020-11-14,Station_B,0.19,5.83,7.8,29.5
2020-11-14,Station_C,0.25,5.66,7.6,29.8
2020-11-15,Station_A,0.19,5.6,7.7,26.7
2020-11-15,Station_B,0.14,6.27,7.6,26.3
2020-11-15,Station_C,0.16,6.64,7.9,26.3
2020-11-16,Station_A,0.17,6.72,7.6,29.4
2020-11-16,Station_B,0.25,6.54,8.2,29.6
2020-11-16,Station_C,0.37,5.4,7.7,27.2
2020-11-17,Station_A,0.22,6.09,7.6,28.8
2020-11-17,Station_B,0.19,6.01,8.1,29.0
2020-11-17,Station_C,0.15,6.09,7.6,27.5
2020-11-18,Station_A,0.11,5.55,8.2,29.8
2020-11-18,Station_B,0.11,5.36,7.8,29.8
2020-11-18,Station_C,0.33,5.22,8.2,27.5
2020-11-19,Station_A,0.2,6.26,7.6,26.6
2020-11-19,Station_B,0.38,6.77,7.9,29.2
2020-11-19,Station_C,0.2,5.63,7.9,27.4
2020-11-20,Station_A,0.28,6.63,7.8,26.5
2020-11-20,Station_B,0.17,5.6,7.9,28.4
2020-11-20,Station_C,0.21,6.65,7.6,27.9
2020-11-21,Station_A,0.15,5.22,8.1,27.4
2020-11-21,Station_B,0.11,6.38,7.7,26.2
2020-11-21,Station_C,0.17,5.77,7.6,26.6
2020-11-22,Station_A,0.13,6.82,7.5,27.9
2020-11-22,Station_B,0.19,6.85,7.6,29.9
2020-11-22,Station_C,0.32,6.09,8.1,28.2
2020-11-23,Station_A,0.16,5.33,8.1,27.3
2020-11-23,Station_B,0.33,5.68,8.2,29.0
2020-11-23,Station_C,0.36,5.1,7.7,27.9
2020-11-24,Station_A,0.32,6.84,7.8,27.4
2020-11-24,Station_B,0.23,5.98,7.7,29.6
2020-11-24,Station_C,0.33,6.62,7.7,27.7
2020-11-25,Station_A,0.21,6.59,8.2,28.5
2020-11-25,Station_B,0.34,6.69,7.8,26.2
2020-11-25,Station_C,0.3,5.9,8.0,27.4
2020-11-26,Station_A,0.16,6.5,7.9,26.8
2020-11-26,Station_B,0.32,5.97,7.7,29.9
2020-11-26,Station_C,0.39,5.85,7.8,29.6
2020-11-27,Station_A,0.31,5.5,7.8,26.5
2020-11-27,Station_B,0.1,5.08,8.2,27.0
